id,track_name,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature
5hXBtk1ImLs1dwSWzAFDy2,Annabelle,Medusa's Wrath,0.000267,0.498,0.948,0.197,0.000712,0.0466,144.946,-4.464,0,9,250822.0,4.0
4W4LMyD4Lzr8MvaaSiSdG8,冬が終わる前に,Shota Shimizu,0.266,0.626,0.565,0.498,0.0,0.0235,101.96,-5.953,1,0,320813.0,4.0
3o2rKPYHHugnAVpkc3DHZD,Playing with Fire,A Hero for the World,0.00652,0.442,0.965,0.6,0.0,0.118,157.036,-3.771,1,2,172257.0,4.0
0j4wbzxQRkRc8JqWZH15GC,Why am I so sad?!,Sarina,0.00017,0.441,0.903,0.655,0.272,0.0512,171.919,-3.84,1,1,172737.0,4.0
2zEByOH565rMCSacbB56Pd,Cautionary Tale,Dylan LeBlanc,0.304,0.677,0.569,0.685,0.00426,0.0269,117.109,-7.43,1,0,220920.0,4.0
5Ijv39lpz8rNiyh6ORyNAR,Nocturnal Candescence,Alex Henry Foster,0.116,0.425,0.705,0.192,0.626,0.0476,175.879,-12.169,0,5,587008.0,4.0
662ULuykjQ9ufrYjmTK5su,Continue?,Chon,0.0418,0.666,0.739,0.181,0.786,0.0421,127.014,-7.427,1,7,255927.0,4.0
1aNv2vv4EqRyQ6eFdQDAsm,Cherokee Boogie,BR549,0.332,0.623,0.79,0.965,2.45e-05,0.0393,165.642,-8.97,1,7,150320.0,4.0
1Ho0ysB5XUefPJVOZYvJEI,Werecar,Paria,6.6e-05,0.448,0.986,0.28,0.0176,0.0838,153.919,-5.166,0,11,265725.0,4.0
0KTGhDMmYnEkPhYlp5vYLT,Untamed,The Finite Beings,0.000901,0.433,0.817,0.573,0.0,0.0391,159.965,-5.113,1,5,205917.0,4.0
6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,Glen Hansard,0.679,0.34,0.209,0.151,0.000443,0.0279,137.042,-11.869,1,0,244133.0,4.0
3HzhT3TjS79imULTBVUcRy,Memories - Uncertainty Enhanced,Six Days Of Calm,0.59,0.169,0.172,0.0364,0.967,0.0456,124.727,-12.382,1,4,602400.0,4.0
40u9RFyKQfXwpPjFzK1bGO,Stupid Girl,Cold,0.000119,0.43,0.868,0.164,0.000389,0.0639,138.807,-4.44,1,0,189853.0,3.0
2dkeYY3ahlQ9axOtDv6fZI,Chain Swangin,Molly Santana,0.0531,0.527,0.854,0.342,0.0,0.0708,72.485,-5.078,1,6,158897.0,4.0
0DgiShjYS9dR537WGITGrP,A Gallant Gentleman,We Lost The Sea,0.366,0.141,0.162,0.128,0.949,0.0363,69.761,-13.21,1,1,364988.0,5.0
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,0.00125,0.315,0.715,0.497,7.97e-06,0.0362,155.925,-8.072,0,11,289533.0,3.0
43avlEpHfR1eo25y7rDS8a,Be...,Ms.OOJA,0.331,0.573,0.559,0.271,0.0,0.0304,147.905,-6.467,1,8,290653.0,4.0
1Pfc1Qpj0s9vQumI0JvpBp,Jonathan,Adrianne Lenker,0.862,0.573,0.276,0.466,0.00215,0.0405,136.704,-14.235,1,11,128853.0,4.0
4NWBKP6OrA8dhpx82f06Jz,"If You Can't Vibe With the Peter Criss Jazz, You Must Be Dead",Via Luna,0.556,0.536,0.757,0.739,0.807,0.0513,170.08,-6.992,1,8,197552.0,4.0
6wJR6iVIHpfqtOXKoz7DLe,Mountain Scar,Velocirapture,2.55e-05,0.276,0.778,0.456,0.842,0.0564,91.695,-7.394,0,2,423333.0,3.0
16thzjyGKNF6UBfsCPgvSa,Shine Through,Makadu,0.00695,0.585,0.569,0.74,0.000253,0.0379,139.737,-6.195,0,1,243940.0,4.0
08NpEzFfxh6DXOhZN4plAU,Wonderful Girl,Michael Dametto,0.0304,0.725,0.697,0.385,0.000182,0.0356,100.004,-6.857,1,7,223200.0,4.0
5yhfD4ViI2VILTlNUnosFL,Amur Per Tai,Free Bottle,6.02e-05,0.392,0.992,0.254,0.00275,0.144,160.061,-3.042,1,2,193190.0,4.0
6x3qTMS4ynM6mMdXposrKk,Who Is That? (feat. Veeze & Babyface Ray),DaeMoney,0.246,0.754,0.555,0.349,0.0,0.354,126.035,-6.359,0,10,118095.0,4.0
2jXChC3yXDQFFh0IkOgWgL,Nothing is As it Seems,Pan Is Alive,0.00118,0.518,0.706,0.253,0.000153,0.0345,145.98,-6.682,0,4,243635.0,4.0
1XzeNq7XsDxT4JLXwYEa0L,"...In Another Life, When We Were Both Cats - Japanese Sky Transcript EP Version",Maybeshewill,0.0123,0.547,0.885,0.144,0.865,0.0427,145.006,-6.956,0,2,315600.0,3.0
7EFE0RluqzaDErclOlaOet,Sapatha,Aesthesys,0.0264,0.287,0.639,0.166,0.882,0.0297,110.027,-9.34,0,11,339344.0,5.0
5RddtQFzrWNIXlxGuH1Hcx,Glad All Over (2019 - Remaster),The Dave Clark Five,0.139,0.461,0.803,0.891,0.0,0.0601,137.656,-8.35,1,2,163147.0,4.0
0S9w3jx4cO9rSBcGwB16in,Olsen olsen,Sigur Rós,0.333,0.19,0.481,0.222,0.803,0.0453,134.348,-11.913,1,2,482947.0,3.0
1iWgFnhR0oW5Mup8yXDAPW,Soldiers,Otherwise,0.0095,0.592,0.877,0.712,0.000171,0.0502,117.106,-4.05,0,2,241849.0,4.0
4AiGz7pTyLXBHjniRuioaw,Starships,Nicki Minaj,0.135,0.747,0.716,0.751,0.0,0.0751,125.006,-2.457,0,11,210627.0,4.0
43GsxFNoSIkOrDHTGto7Rp,Meridian,Eleventh Vibration,0.00155,0.49,0.942,0.233,0.856,0.0339,130.012,-3.644,0,11,378776.0,4.0
2D9MxsIudcEZWTCgJyLcnc,Waterslide,Chon,0.00453,0.54,0.86,0.57,0.826,0.0643,173.849,-6.986,1,9,206253.0,4.0
250RLekaiL1q9qZer975Eg,If We Were Vampires,Jason Isbell and the 400 Unit,0.824,0.629,0.208,0.685,3.7e-06,0.0324,96.609,-16.225,1,5,215564.0,4.0
3NC4vAaQ4zpP4SVOw55UAZ,Country Girls,The Hellbound Hepcats,0.447,0.582,0.936,0.897,3.12e-05,0.0362,119.771,-7.51,1,7,197867.0,4.0
3eKxATkk7gIlmBrHnK9wQp,Pleasant Encounters of the Fourth Kind,Zoo Strategies,0.441,0.717,0.465,0.495,0.317,0.0286,95.107,-8.656,1,0,228000.0,1.0
71YmO8NemNncdxgQqsFu85,Fallen From The Grace Of God,Duke Soul,0.139,0.601,0.316,0.0963,3.05e-05,0.0297,105.053,-9.218,0,9,352111.0,4.0
0iK5AoSbShl9c9XcGa5PlA,Lockstep,Sawce,0.0361,0.58,0.873,0.588,0.757,0.0295,102.988,-5.022,0,10,170582.0,4.0
4kFfFe38CRVnTsakUTL4E4,Rise Above,Black Flag,0.119,0.374,0.816,0.138,8.01e-06,0.0578,104.56,-13.88,1,2,146560.0,4.0
6B618H5CuCdEzcVs0NKTlt,Counting Blue Cars (Tell Me Your Thoughts On God),Dishwalla,0.00604,0.454,0.79,0.362,3.09e-05,0.0285,100.225,-4.361,0,11,291907.0,4.0
4HhAeTcwVXeNGFFIM80BC8,If Love Lives,Melancholyric,0.42,0.731,0.404,0.694,0.000146,0.0487,98.024,-11.576,0,0,200048.0,4.0
4AwKXevZmsTNa3KZVj3rzl,Personality Crisis,New York Dolls,0.0321,0.429,0.914,0.685,9.26e-05,0.0505,155.588,-9.594,1,7,221507.0,4.0
2pMpXoyJbKgALRrkXOSNrI,Kill'em Dafoe,Sawce,0.253,0.59,0.942,0.768,0.213,0.0337,89.995,-4.916,1,8,201983.0,4.0
0F8KMhkfi36XfRUUoaD2M0,Get Through This,Art Of Dying,0.000292,0.561,0.941,0.423,0.000201,0.137,133.138,-3.166,1,2,148107.0,4.0
6cSaoxOFihMfwYYht25YrV,Alone in Space,Threefiftysixam,0.00062,0.43,0.527,0.0541,0.919,0.0307,139.954,-6.123,0,4,206848.0,4.0
39Yut0eDHFTS8cJbPfY5sJ,More Than A Feeling,Vini Contreas,0.133,0.619,0.5,0.732,0.00499,0.0257,109.978,-9.07,1,7,277602.0,4.0
4yMUJoMgUOxMQKBTKD9vrl,JAPANESE GIRL,BEAT CRUSADERS,0.00017,0.45,0.927,0.887,0.0,0.0814,173.998,-4.571,1,9,,
1D26zLYokRigTok70APlb7,JAPAN,Tsuyoshi Nagabuchi,0.156,0.535,0.514,0.442,0.0,0.0296,137.868,-11.069,0,6,,
6XsE6wtwPlEHFQnFybU2BP,ジャパニーズソウル,PAN,0.000315,0.53,0.985,0.753,0.0,0.048,98.852,-2.165,1,0,,
16INy5p1nqppZOkqrIjOzz,野球,Quruli,0.0015,0.467,0.904,0.327,3.06e-06,0.0839,102.365,-7.662,1,0,,
4izm2Q9AE1hUWQ7RNjR88p,ジャパニケーション,SPYAIR,0.000641,0.386,0.971,0.521,0.0,0.0894,189.976,-1.945,1,9,,
0rtQpVwfZW6ESBMc3XX5Gg,Japanese Cherry,SHANK,0.00032,0.525,0.963,0.407,3.61e-06,0.104,89.966,-3.77,1,1,,
2MbCDCsw2fjh2Mfzl6Zp6o,日本の九月の気層です,笹川真生,0.0478,0.497,0.729,0.346,0.00164,0.0552,105.374,-8.214,1,8,,
3IOc5ln9w9cTH1SLQn77h6,Japanese Pride,WANIMA,0.00287,0.659,0.954,0.878,0.0,0.0608,122.959,-3.544,1,1,,
2jOfCVs0IaChgMcAG6xcNZ,Japan,Mega Shinnosuke,0.814,0.801,0.525,0.549,0.11,0.283,120.07,-9.137,1,9,,
7DjD6dhj01FxchEwKHZYbm,JAPANESE MANNER,clammbon,0.344,0.706,0.804,0.918,8.46e-06,0.0356,123.851,-7.562,1,1,,
0zJBtKFoOolutPdKuQBuAF,Japanese-Pop-Music,KANKAKU PIERO,0.00108,0.517,0.895,0.644,0.00202,0.0714,140.067,-3.794,1,8,,
7Dko3seRRMWbzZdO0mjUb5,Young Japanese,OKAMOTO'S,0.00506,0.581,0.965,0.888,1.29e-06,0.0768,87.01,-3.01,1,0,,
5qB0Xga4aQ07FwEEAd2kyL,ジャパニーズ・ルンバ,Haruomi Hosono,0.189,0.769,0.694,0.882,0.201,0.0733,115.182,-7.929,1,5,,
5ehkp3et5TcFm4DcRNoNwu,Japanese Style,Yoru no Honki Dance,0.014,0.303,0.956,0.603,3.8e-05,0.0603,154.933,-0.86,0,11,,
3Ilgg5HlVDICDAzGjF3vWe,ジャパニーズピープル,ORANGE RANGE,0.0996,0.534,0.844,0.466,1.33e-06,0.0328,80.011,-3.496,0,11,,
0HdY3QktNP4gJhfDpkXBCU,ジャパニケーション,SPYAIR,0.000719,0.392,0.97,0.521,0.0,0.0957,190.078,-1.981,1,9,,
4Rjh91fMqktYU35TmPCAR3,JAPANESE GIRL,BEAT CRUSADERS,0.000292,0.474,0.939,0.874,0.0,0.0712,173.985,-4.588,1,9,,
1A0UInuNLF72pCeIpCUwUP,ジャパニケーション,SPYAIR,0.000641,0.386,0.971,0.521,0.0,0.0894,189.976,-1.945,1,9,,
5bKsaFc2by3U4znQ0CIeXO,ジャパニティ,MAD JAMIE,0.000406,0.518,0.978,0.468,0.00745,0.135,92.016,-3.648,0,11,,
3EEmcNeOLG9WFbrDWh4eUJ,DRUG FREE JAPAN,HEY-SMITH,1.08e-05,0.487,0.989,0.543,0.0944,0.0689,110.186,-2.557,0,4,,
1wdDy6saQHvvtV9QOVOCYb,ジャパニーズ・ルンバ (2019 Remastering),Haruomi Hosono,0.204,0.757,0.696,0.907,0.00611,0.0893,115.174,-7.088,1,5,,
7yK6NW34HWdmFjd7GdLl8Q,気張いやんせ,Tsuyoshi Nagabuchi,0.0238,0.35,0.647,0.723,0.0,0.0385,87.303,-11.177,0,0,,
11BHVqs0FXPo6fN0ttrrBR,俺の太陽,Tsuyoshi Nagabuchi,0.0553,0.603,0.842,0.815,0.0,0.0409,103.76,-10.842,0,4,,
0nDFWPsRdfjjVORkPwDM5g,何ボの者じゃい！,Tsuyoshi Nagabuchi,0.118,0.706,0.627,0.704,0.0,0.035,88.046,-11.671,1,7,,
1xvRKhmwBPv4P053B8aW7w,Japanese - Remastered 2022,Eikichi Yazawa,0.00366,0.634,0.873,0.579,2.38e-06,0.0396,108.187,-8.316,1,9,,
3q7NQ4OuRUeNvurPSsbqbu,東京青春朝焼物語,Tsuyoshi Nagabuchi,0.0356,0.496,0.455,0.38,0.0,0.029,150.103,-12.6,1,2,,
0hylDTGDkJMhJkzU1BSpgj,ジャパニケーション,SPYAIR,0.000685,0.395,0.969,0.536,0.0,0.0991,189.985,-3.069,1,9,,
05Dy2YpTLhmDsNGslLP1Mm,親知らず,Tsuyoshi Nagabuchi,0.394,0.652,0.531,0.844,0.0,0.037,153.406,-10.609,1,9,,
7bfocP7GYoLOutUYpTI8tx,Welcome To Japan,The Strokes,0.00233,0.705,0.666,0.646,0.0149,0.0303,124.032,-7.23,0,2,,
4Lm22B5awxiMde379nK5ql,新世代,Tempalay,0.0184,0.634,0.865,0.668,1.07e-06,0.0555,126.384,-5.055,1,1,,
1cU9kTSa85fVxIBJliTUkG,JAPAN - (｢長渕 剛 ALL NIGHT LIVE IN 桜島 04.8.21｣より),Tsuyoshi Nagabuchi,0.0624,0.456,0.771,0.424,2.61e-06,0.0377,135.7,-3.617,1,9,,
50lqtKshp5rWoRbZogtEn5,Engine - Japanese Version,Tamio Okuda,0.0346,0.594,0.867,0.38,3.48e-05,0.0347,120.013,-5.061,1,2,,
2vOeE2Uh2UDG5jow8F2WQ9,革命前夜,Tempalay,0.0424,0.609,0.735,0.602,0.00247,0.0313,88.466,-5.525,1,7,,
51G8MNBnK1IdN5XQpUfScE,でんぱれーどJAPAN,Dempagumi.Inc,0.0138,0.61,0.953,0.827,1.57e-05,0.131,97.041,-2.555,1,8,,
0dpyzcT3RMNNSd2xKBf35I,Be Sweet,Japanese Breakfast,0.0102,0.653,0.877,0.62,1.04e-05,0.0275,109.985,-5.82,0,2,,
2ONi14mdKpYBpbC5bIq3Dl,かわE,Yabai T-Shirts Yasan,0.0334,0.602,0.989,0.648,0.000197,0.0557,97.414,-1.005,1,1,,
0O4sIQ728ugLlwBVaxF8UM,"Kokomo, IN",Japanese Breakfast,0.0792,0.415,0.665,0.721,3.6e-06,0.0291,202.173,-6.374,1,9,,
2IZHTWAtQ0CtZza5ivCcUQ,JAPAN incident,Repezen Foxx,0.00944,0.292,0.927,0.213,0.0,0.127,157.398,-2.398,1,5,,
1MjITtni48hJDMiGLOqVu6,Khát Vọng Tuổi Trẻ - Japandee Remix,Tùng Dương,0.0728,0.712,0.787,0.786,0.544,0.038,138.012,-5.114,0,2,,
695TUXYoW9nxB5CSKv3aU3,しゃぼん玉,Tsuyoshi Nagabuchi,0.0191,0.671,0.757,0.796,0.0,0.0262,116.315,-9.352,1,7,,
70qAmEfbv849ZxktSJCqvY,PRESENT - Japanese ver.,Mrs. GREEN APPLE,0.00538,0.658,0.689,0.787,0.0,0.0363,125.004,-4.262,1,11,,
4DMGayB7viXvoLBtOFtpjg,Playing with the Boys,Kenny Loggins,0.112,0.654,0.894,0.899,2.76e-06,0.0411,142.015,-6.567,1,2,,
3Tv6eV6SanuShBI2uHCBtz,PRESENT - Japanese ver.,Mrs. GREEN APPLE,0.00538,0.658,0.689,0.787,0.0,0.0363,125.005,-4.262,1,11,,
1XoByZcAV4K01sg6GfJJmn,美しい鰭,SPITZ,0.0101,0.551,0.909,0.76,0.000313,0.0295,98.048,-3.711,1,1,,
4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,OneRepublic,0.0808,0.696,0.797,0.81,7.12e-05,0.0436,139.999,-6.477,1,0,,
3Gm2nUwuOZkOnd87D3yG0J,ケセラセラ,Mrs. GREEN APPLE,0.0306,0.756,0.578,0.677,0.0,0.0327,115.004,-4.575,0,6,,
2qoI71nCyt1InAjp8CjT44,Rooftop - Japanese ver.,N.Flying,0.173,0.645,0.823,0.947,0.0,0.0318,97.001,-3.289,0,2,,
6keF0sk7i4WU3cVnMkTtS3,Sunshine,OneRepublic,0.134,0.688,0.892,0.755,0.0,0.0341,140.045,-4.242,1,5,,
26mAWeJQkymX4Tmr56QKrP,Everywhere I Go - Japanese ver.,Novelbright,0.0769,0.78,0.655,0.843,0.0,0.0462,126.048,-4.564,1,7,,
403SdJ62eNPjNc94vJQJOu,Japanese Posters,Rebounder,0.00743,0.671,0.632,0.829,8.5e-06,0.0284,95.028,-6.635,0,6,,
1jyjCeQzrBNZQYlYqeuBC6,sick rocks,the telephones,0.00725,0.51,0.862,0.825,0.0,0.0671,176.764,-3.289,1,5,,
4g9kVGXtAongTqqyWar7ov,Japanese-Pop-Music,KANKAKU PIERO,0.0178,0.456,0.824,0.558,6.05e-06,0.0816,140.004,-3.502,1,8,,
1pFZJnjpStbTGQWVcH17hW,Young Japanese,OKAMOTO'S,0.00523,0.578,0.963,0.881,2.2e-06,0.0798,86.984,-2.972,1,0,,
3pDFX6nCFSo6tSHAcVfB8o,日本の九月の気層です,笹川真生,0.047,0.416,0.702,0.402,0.000773,0.0568,105.144,-8.328,1,8,,
5ECwR7uiTVNbUy6k1TRwRt,ジャパニーズスタンダード,アルコサイト,0.000809,0.536,0.994,0.32,0.0,0.131,104.885,-1.461,1,11,,
0CXsyOVkwgVsILmZUWIvFX,JAPANESE MANNER,clammbon,0.387,0.699,0.84,0.936,5.82e-06,0.0354,123.842,-5.416,1,1,,
3n31mKjIf4v5cbgPzGCoJ5,I love you,Tsuyoshi Nagabuchi,0.0596,0.517,0.375,0.193,7.36e-05,0.0369,117.223,-12.862,1,7,,
6quv6XYTugisqdIqN73vzI,BAY BRIDGE,Tsuyoshi Nagabuchi,0.00563,0.671,0.867,0.931,0.000136,0.0275,122.412,-9.922,1,4,,
3PFJSHf6pCqKZ52HebNOR3,シリアス,Tsuyoshi Nagabuchi,0.00348,0.542,0.648,0.535,3.51e-05,0.0299,153.776,-12.766,1,7,,
5H8nKZUqWAvpl2vp96Tzjb,MOTHER,Tsuyoshi Nagabuchi,0.454,0.385,0.242,0.189,2.44e-06,0.03,138.404,-14.208,1,7,,
2okLgH5VrFB4icgSIXVrMX,抱けないあの娘 -Great Hip in Japan-,UNICORN,0.00374,0.615,0.847,0.966,0.0,0.0305,146.264,-4.414,1,9,,
0hVz2Uud1EdpPISWc10pFR,夏の誘惑,Tempalay,0.0818,0.634,0.792,0.927,2.08e-05,0.0619,116.627,-5.974,0,6,,
3rJdfgIeN9E9tOmNoijaVD,Japanese Style - 2018 Live at STUDIO COAST,Yoru no Honki Dance,0.000976,0.275,0.979,0.292,0.000563,0.256,153.794,-3.367,0,11,,
1WDkHbHBlMO3rt7bYgmdFc,made in Japan,Tempalay,0.0765,0.31,0.638,0.44,0.0,0.0473,188.088,-6.213,1,8,,
5cDtTsX4AVWTd2anQJHIsh,深海より,Tempalay,0.47,0.647,0.548,0.35,0.683,0.0346,91.042,-8.678,1,5,,
0rHClt8YdkepD6NAa1lmau,炎,Tsuyoshi Nagabuchi,0.596,0.668,0.324,0.153,1.3e-05,0.0319,87.026,-15.143,0,0,,
5EdJZAgDWB04htHlrZdBOo,Japan實瓜,my little airport,0.898,0.629,0.257,0.296,0.000314,0.0563,73.216,-11.876,1,0,,
0dlefAzUCmLFdUgP2mA6Ap,"“Sayonara"",The Japanes Farewell Song",Haruomi Hosono,0.402,0.524,0.791,0.814,0.523,0.0635,92.076,-9.272,0,2,,
6fOGInLtl49mxCn0K8WaGO,Japanese Night,Crazy Ken Band,0.0771,0.649,0.508,0.56,1.48e-06,0.0326,123.016,-7.776,0,11,,
6BuGOu9PWPSJWh6dUifkrm,Festival,Tempalay,0.133,0.38,0.609,0.453,0.000112,0.087,147.741,-6.325,1,11,,
23nKhM0EcXPsbEfyQx50dM,Drug Free Japan - Rest In Punk Tour Final-Live,HEY-SMITH,8.03e-05,0.347,0.997,0.122,0.0308,0.189,116.531,-1.107,1,7,,
60yWZpnqWEHcGbcRkr01mQ,ジャパニケーション,SPYAIR,0.000632,0.391,0.97,0.539,0.0,0.0956,189.996,-3.035,1,9,,
2osm196jE2UjFkwkwvVPTu,続・革命前夜,Tempalay,0.0124,0.649,0.627,0.774,5.05e-06,0.0317,90.0,-6.72,1,7,,
091i2y46IAMsmtsvuObkWZ,でんぱれーどJAPAN,Dempagumi.Inc,0.0139,0.47,0.949,0.705,6.22e-06,0.29,194.084,-3.164,1,8,,
7hOngC58XXrbz1mxpklgWh,続・Austin Town,Tempalay,0.128,0.586,0.883,0.425,0.00033,0.134,125.871,-3.725,1,1,,
6q2T5xXao6mTS6LLE88L84,The Lovecats,The Cure,0.48,0.747,0.571,0.965,1.05e-06,0.086,91.838,-12.9,0,9,,
4P8riiFR3ExGrk5UR1EiKx,My Life,Billy Joel,0.163,0.704,0.867,0.753,1.78e-05,0.0477,130.991,-5.906,1,2,,
41AzQoVhrqrxJZYggLFzTd,Pressure,Billy Joel,0.0129,0.52,0.813,0.918,0.00199,0.0473,148.225,-6.922,0,7,,
3CPwJFhSDB7xzyCU5NLAY3,TAKE IT TIME - Remastered 2022,Eikichi Yazawa,0.0696,0.595,0.828,0.76,4.03e-06,0.0512,163.912,-8.879,0,6,,
0zcj0eY4JFUE9YfWqWB0X9,Big Shot,Billy Joel,0.147,0.502,0.899,0.737,1.58e-06,0.117,149.854,-6.07,1,7,,
1NfHV66lAjD62m3P8BBjlE,FLASH IN JAPAN - Remastered 2022,Eikichi Yazawa,0.584,0.65,0.546,0.225,4.26e-06,0.0273,92.817,-9.302,1,4,,
2UYa1my6yBMG1cZvVcS3Sr,Japan Heritage Official Theme Song,Marty Friedman,0.106,0.33,0.453,0.0859,0.91,0.0308,142.323,-6.371,1,9,,
65GClRrj1zaKtRBKMwX7vF,PRESENT - Japanese ver. / Instrumental,Mrs. GREEN APPLE,7.91e-05,0.705,0.642,0.89,0.732,0.0306,125.067,-7.103,1,4,,
5geAnlK4PDjZQydQwNPKEl,Japanese Squeeze,Sashamon,0.106,0.88,0.577,0.786,0.048,0.0495,133.016,-7.015,1,7,,
0dhptWusGCBfaOsPw2UeZe,Immortals,Fall Out Boy,0.00064,0.703,0.856,0.722,0.00126,0.0461,108.025,-6.336,0,11,,
6Vdk0uEdEsyqOeb5LTSKJm,Tell Her About It,Billy Joel,0.0086,0.557,0.901,0.77,0.0,0.149,182.767,-5.164,1,8,,
1ai75bAaNlAzJpBKq7CEEA,秘密のキス,back number,0.00229,0.312,0.825,0.543,0.0,0.0566,196.069,-3.372,1,9,,
1515uDWXwThrhUkqWk6y60,怪獣のサイズ,back number,0.00629,0.602,0.76,0.662,0.0,0.04,104.461,-2.465,0,5,,
5HoEBmDieIFjteTKh58aOg,シンコペーション - METAL GALAXY WORLD TOUR IN JAPAN EXTRA SHOW,BABYMETAL,1.02e-05,0.26,0.969,0.0555,0.674,0.187,199.935,-6.362,1,2,,
1qyS97fPwCeqcynfdMMWYG,"Goodnight Saigon - 7"" Single Version",Billy Joel,0.102,0.587,0.526,0.203,0.0,0.0393,129.857,-7.831,1,0,,
73JzdlQWHFw6Ewhv15vaxB,State of the Nation - Japan Demo,New Order,0.0185,0.658,0.947,0.883,0.766,0.0375,115.841,-6.142,0,4,,
5iKBGyUpypcz7zMi8feqxK,Danger Zone - Single Version,Kenny Loggins,0.107,0.547,0.859,0.799,0.0,0.0355,157.096,-6.851,0,3,,
6SFxB3ZmFXlupQ3zfQpEOW,A Song For You,FTISLAND,0.523,0.488,0.459,0.341,0.0,0.0263,145.504,-5.469,1,7,,
2kBsnff5bPzZ4ZrO5XV77k,Friendship,FTISLAND,0.0941,0.514,0.879,0.693,0.0,0.0445,119.963,-1.836,1,2,,
21iSFtrC2VHP3PfImVTglV,Everybody Wants to Love You,Japanese Breakfast,0.406,0.485,0.877,0.682,0.156,0.0348,129.898,-3.263,1,7,,
5BtXTnycY3U7yM2B42TQVX,Footloose - Single Version,Kenny Loggins,0.063,0.537,0.928,0.511,6.91e-06,0.0727,174.083,-5.938,1,2,,
6eXKPe01i6eyGHwNRCWoTv,No Way Out - Japanese Version,Phil Collins,0.856,0.322,0.0775,0.0685,0.00283,0.0339,134.552,-14.588,1,2,,
18ygA2kUR5gS90xPDMG40o,"Daddy, Brother, Lover, Little Boy (The Electric Drill Song) - Live at Budokan, Tokyo, Japan, July 26, 2023",Mr. Big,0.0015,0.294,0.941,0.135,0.00815,0.125,184.948,-10.424,0,6,,
31dqaMc0k5QvoXAqQwzwnO,"Just Take My Heart - Live at Budokan, Tokyo, Japan, July 26, 2023",Mr. Big,0.198,0.47,0.515,0.233,0.0017,0.0374,91.988,-12.334,1,11,,
4TOxWVMvHafDNWd76aRpzV,Magic,Mrs. GREEN APPLE,0.0604,0.671,0.758,0.537,0.0,0.0474,117.51,-3.793,1,7,,
3FyYdg0nVHtDYLIkkSUSfh,Japan,Origami JP,0.00819,0.254,0.61,0.0631,0.911,0.037,141.443,-7.657,1,3,,
1HfauBOeIZ040gD57BVgyF,Japan,dios trio,0.000161,0.266,0.894,0.461,0.853,0.107,102.479,-4.399,1,7,,
7jqsCNtyPG8rcOiWRK3A9T,ROCK OVER JAPAN,A.R.B.,0.00155,0.486,0.829,0.645,3.44e-06,0.106,154.607,-10.227,1,0,,
0wl9l71R2cESE6lwJZWrb3,Young Japanese - Live Version,OKAMOTO'S,0.0154,0.336,0.938,0.675,0.0,0.146,171.135,-3.194,0,9,,
2K0GKf4JKmrnL7Jgp1PwD5,Japanese-Pop-Music,KANKAKU PIERO,0.0179,0.509,0.916,0.752,3.32e-05,0.0759,140.06,-1.433,1,8,,
41fsDzzR2sfX4mecsLfncN,Japanese-Pop-Music,KANKAKU PIERO,0.00108,0.517,0.895,0.644,0.00202,0.0714,140.067,-3.794,1,8,,
0QatyuOZTwgEEsMkspRP89,ジャパニーズドリーム,The Inazuma Sentai,0.0201,0.633,0.825,0.952,0.0,0.039,137.85,-3.262,1,5,,
5Ox07K9zjBvJpbhwXht3jG,鬼POP激キャッチー最強ハイパーウルトラミュージック,Yabai T-Shirts Yasan,0.00693,0.188,0.966,0.43,0.000342,0.152,192.356,-1.616,1,9,,
4kWtER4P1HrQzaHKQ1zaII,JAPANESE GIRL,BEAT CRUSADERS,0.000569,0.431,0.941,0.753,0.0,0.0967,173.947,-4.021,1,9,,
4XWYzEFkCcc4Og5HobjTNt,Young Japanese (Eng. Version),OKAMOTO'S,0.0134,0.579,0.96,0.836,0.0,0.0716,86.988,-2.667,1,0,,
5THMwZ536PD2yVHvJZLq9c,LONELY JAPANESE MAN,THE TIMERS,0.671,0.754,0.565,0.915,0.0,0.0541,108.412,-14.306,1,0,,
3q1Y8mzlKmii6XQy94ZMjK,金色グラフティー - PLAY ALL AROUND JAPAN TOUR 2018 in 日本武道館,ROTTENGRAFFTY,0.000132,0.299,0.988,0.164,3.08e-05,0.239,158.06,-2.981,0,11,,
4juVT5scom1i3mOH7zqYU1,ZOMBIE-SONG,Tempalay,0.0124,0.622,0.736,0.53,0.0504,0.0514,93.058,-5.482,1,10,,
5kKczTciO9CI6HmY9nd4SP,抱けないあの娘 -Great Hip in Japan-,UNICORN,0.00638,0.653,0.745,0.964,4.38e-05,0.0286,146.244,-9.826,1,9,,
5sDnp8MUSvMexUsHNj3qib,夜明け Brand New Days,Babyraids Japan,0.0603,0.561,0.968,0.377,0.000323,0.18,90.986,-2.543,1,9,,
0Ims4jpSNPMncZh9M0Fs8G,TIME MACHINE,Tempalay,0.177,0.578,0.757,0.848,0.00391,0.0281,98.881,-5.382,1,4,,
3zyqphgXvgHe436IMKeey3,Paprika,Japanese Breakfast,0.0216,0.506,0.712,0.416,0.0,0.0334,120.07,-5.495,1,4,,
